ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
75053P04DP,64,M,308737.0,278,0
75058Q11DE,26,M,121528.0,212,0
75058W69VT,56,M,151529.0,421,1
75065G67IF,40,F,437925.3333333333,434,1
75068M90RS,29,M,120511.0,86,0
75069T08IT,54,M,219907.0,632,0
75078F65CX,62,F,332408.0,271,0
75083A33FM,65,F,112221.33333333333,216,0
75083K19AZ,52,F,458746.6666666667,58,0
75084A38HP,46,M,368070.0,412,1
75085Z38ST,60,F,344517.3333333333,50,0
75086G30PF,25,F,307378.6666666667,428,0
75087K78MB,63,M,655364.0,426,1
75092T20YL,60,F,252440.0,260,0
75094R72LG,51,F,422285.3333333333,23,0
75102M06JY,35,M,157474.0,237,1
75110K90VL,25,M,229889.0,617,1
75114C81WS,60,F,187944.0,350,0
75115S62VD,40,M,324768.0,243,1
75117J55FW,63,M,147204.0,455,0
75117Y59AU,55,F,381709.3333333333,789,1
75119D32DH,59,F,309818.6666666667,386,1
75127R79AF,29,M,241241.0,245,1
75129A69YS,53,F,330400.0,413,1
75130K98YJ,44,M,110852.0,483,1
75130L86GH,31,F,202448.0,233,0
75131X89CA,35,F,478402.6666666667,475,1
75133V45AZ,43,M,308616.0,490,1
75135B88GP,29,M,286844.0,623,1
75136A52UX,45,M,373641.0,176,0
75140J89HT,53,M,603984.0,105,1
75143A43CJ,59,M,592244.0,342,0
75143A49LF,36,M,412030.0,382,1
75145H91SN,32,F,361913.6666666666,222,0
75147Y89AA,56,M,477149.0,319,0
75156Q67AR,63,M,646580.0,513,1
75162I27VR,62,M,722489.0,199,1
75162Z83IF,50,F,269354.6666666667,383,1
75164Z35EM,38,M,474682.0,63,0
75168H74EO,50,F,530917.3333333334,908,1
75168U83DL,30,M,270900.0,483,0
75169M01EA,29,F,310016.0,496,1
75169O53FM,25,F,305225.6666666667,168,0
75170G13JW,42,M,343767.0,304,0
75172Y43XG,41,M,381605.0,232,0
75174X38CX,47,M,389867.0,489,0
75177C85RJ,44,M,217186.0,252,1
75178N07TN,57,M,660626.0,472,1
75182Z23DK,51,F,374338.6666666667,189,0
75184A33ND,58,F,362794.6666666667,331,1
75189E83JD,28,F,440764.0,440,1
75191B10JH,30,F,315127.6666666667,381,1
75195K11QF,32,M,150456.0,353,0
75196H85PH,55,M,619032.0,216,0
75197Z03NC,64,F,172938.66666666666,495,1
75199N82ZK,33,F,370103.0,167,1
75199W63PN,33,M,286233.0,448,1
75200J42QK,62,M,482459.0,255,0
75205B88DB,27,M,111300.0,553,1
75209K33EF,53,M,754280.0,460,1
75210B16LR,40,M,117229.0,212,0
75210S22TA,64,M,336749.0,239,0
75211X52HA,33,F,198653.33333333334,212,1
75216X72CJ,60,M,318953.0,379,1
75217M55HL,26,F,397274.6666666667,240,1
75222H42QS,40,M,474996.0,363,1
75223E46AT,43,F,772818.6666666666,904,1
75224M77MZ,51,F,345592.0,338,1
75227S29SF,43,M,207737.0,401,0
75228T72UV,48,M,616157.3333333334,293,0
75228X99CG,28,M,293923.0,987,1
75229W44ZW,54,F,238074.66666666666,29,0
75229W56ZX,61,F,420245.3333333333,931,1
75231X53QV,65,M,533718.0,473,1
75232F45UW,51,F,142376.0,82,0
75232N82IT,30,M,276262.0,258,1
75233J50VS,25,F,170925.33333333334,309,0
75236K84SB,46,M,464245.0,425,1
75236S24BQ,30,M,168257.0,887,1
75240W74GU,62,M,567857.0,351,1
75242W52AY,42,M,474868.0,315,0
75244Z46OK,47,M,352351.0,462,1
75245B92UG,35,F,364680.0,265,0
75247G09TU,50,M,730248.0,326,0
75247Y01NZ,57,F,178221.33333333334,429,1
75251D59LK,56,F,187381.33333333334,521,1
75251T72UJ,26,M,138104.0,280,0
75253V63SN,44,F,599648.0,201,0
75255Q14MS,55,M,324329.0,257,0
75260O26FD,51,M,411552.0,765,1
75266K31OE,57,M,548513.0,298,0
75269W72LI,54,F,449904.0,597,1
75272Z21VZ,33,M,277254.0,233,0
75274R44QW,64,M,272626.0,234,0
75274V66CH,41,F,366405.3333333333,466,1
75276L85SL,35,M,153500.0,915,1
75281Z39WU,30,M,271065.0,132,0
75284F92GP,41,M,450873.0,288,0
75287P56SV,62,M,325889.0,321,1
75288F70EJ,25,M,263365.0,348,0
75289O64IF,51,M,215390.0,97,0
75289V92UD,63,M,553137.0,435,1
75291H95DJ,41,F,294021.3333333333,465,1
75295J50QR,57,M,521451.0,304,1
75297W20NC,50,M,366619.0,419,1
75299B26TV,40,M,171411.0,320,0
75301W54PE,46,M,295066.0,202,1
75302Q63QH,27,M,263751.0,366,1
75308I52YM,64,F,304602.6666666667,510,1
75308S99CW,61,M,409302.0,229,0
75311L80KI,45,M,792514.6666666666,608,1
75315S76RC,63,M,784618.0,294,0
75323A92QR,39,M,437897.0,438,1
75323K43WX,53,F,249000.0,288,1
75326L84IZ,34,F,453826.6666666667,339,1
75328F60HW,65,M,471418.0,52,1
75328G29GJ,41,M,510850.6666666667,108,1
75329R43PU,29,F,339845.6666666666,479,0
75330O33OE,63,M,683940.0,255,1
75332C19EV,60,F,337101.3333333333,442,1
75334F80NK,55,M,269974.0,369,1
75334K38FN,31,M,222691.0,455,1
75338N33DR,42,M,240881.0,205,0
75338V98TB,64,M,685910.0,1003,1
75348R70VC,44,M,446119.0,482,0
75349I10KZ,28,M,186364.0,211,0
75350Y45CQ,57,F,216298.66666666666,122,0
75351V54JS,35,F,296558.3333333333,123,0
75353V68HX,31,F,202941.33333333334,476,1
75356K50MH,32,F,244477.33333333334,275,0
75362P61OZ,57,F,422965.3333333333,194,0
75364E26XF,49,F,350890.6666666667,496,1
75366U96CO,62,M,757546.0,983,1
75372Z62RL,33,M,126896.0,507,0
75377U70OW,65,M,672845.0,322,0
75378K76DF,55,F,206501.33333333334,929,1
75378O93SU,57,M,502652.0,40,0
75380V52YG,35,F,458184.0,396,1
75381W68RL,26,M,204208.0,285,1
75383J15YN,32,M,132327.0,55,0
75384P36WR,46,M,227976.0,286,0
75386R24QA,54,M,485358.0,192,0
75387Z79JV,60,F,407770.6666666667,834,1
75389Y58HZ,26,M,220718.0,139,1
75390R68WK,39,M,190432.0,380,1
75395B44NQ,50,M,455564.0,265,1
75397K31WS,56,M,418973.0,529,1
75399F11SL,34,M,163675.0,422,0
75401Q70FV,43,F,449234.6666666667,452,1
75401Z23KO,53,M,618426.0,269,0
75403B74YM,53,M,414232.0,729,1
75406S84CO,33,M,296317.0,947,0
75407V05ZC,37,F,433341.3333333333,462,1
75409I07JI,33,F,478842.6666666667,389,1
75410Y45TK,28,M,278362.0,172,1
75416J44PN,38,M,209800.0,288,1
75416P32QA,64,M,558040.0,494,1
75419D56RJ,58,M,605701.0,323,1
75423O37TM,56,M,87147.0,82,0
75424S12NX,63,M,385388.0,225,1
75428M21SN,32,M,235472.0,79,1
75428O02WT,53,M,663937.0,405,1
75430T95AZ,48,F,327728.0,738,1
75433N04NF,33,M,106680.0,674,1
75434I16NM,25,F,441350.0,331,1
75434S75EF,25,F,197381.33333333334,243,1
75434U44AU,32,F,236829.33333333334,211,0
75435E05KA,31,F,345916.3333333334,404,1
75437M26ZB,44,M,553498.6666666666,304,0
75440Q04PY,37,F,517973.3333333333,491,1
75442Y72TY,45,F,278957.3333333333,229,0
75444M68XR,33,F,223320.0,209,0
75445M15XD,43,M,283148.0,297,0
75459E36IG,33,M,200313.0,283,1
75460T78DZ,49,M,297983.0,48,0
75461J58RI,60,M,372641.0,397,1
75463X02CK,35,F,330574.3333333334,395,1
75464V24GU,58,F,315173.3333333333,122,1
75465B89YG,57,F,129864.0,296,0
75465V80AM,47,M,646546.6666666666,203,0
75466N13PT,54,M,168148.0,940,1
75466P78BY,64,M,631636.0,975,1
75474J15PV,58,M,422311.0,307,0
75475O16LU,34,F,210789.33333333334,401,1
75477S35AX,25,M,244477.0,82,0
75479Z18BQ,38,M,116227.0,329,0
75481R63HB,27,F,231178.66666666666,367,0
75482H04EF,60,F,206704.0,257,0
75487M83QS,55,F,332970.6666666667,348,0
75490L48JL,38,M,136602.0,392,0
75494E72WD,59,F,263202.6666666667,618,1
75497E55QZ,60,F,442824.0,721,1
75503K93JX,53,F,420120.0,404,1
75505F05JL,34,F,440069.0,325,1
75506R38ZI,51,M,371599.0,415,1
75506Z61KA,65,F,496376.0,787,1
75507C93BW,42,M,309021.0,403,0
75509P08JR,44,M,107274.0,264,0
75510A99DN,31,F,430022.6666666666,334,0
75510Z11GI,31,M,247475.0,251,0
75515R23ZR,29,F,427417.3333333334,462,1
75516S41FJ,33,M,259189.0,69,1
75518B88GW,40,M,201812.0,416,1
75520L30AP,34,F,425488.0,152,0
75528D82RQ,65,F,163784.0,527,1
75528O06ZM,60,F,430168.0,271,0
75529D75UW,29,F,222050.66666666666,452,1
75532T08AI,38,M,393142.0,306,1
75534Q41YF,60,F,337240.0,984,1
75538P83RS,37,F,344701.3333333333,364,1
75540J97LP,27,F,213973.33333333334,447,1
75540S18VC,50,M,339651.0,395,1
75541Q14VK,54,F,96000.0,460,0
75553B59GM,51,F,309384.0,495,1
75553W26WA,30,M,210676.0,822,1
75555N37WM,40,M,300925.0,428,1
75557E48PH,57,F,248416.0,201,0
75558A22AW,45,M,432974.0,297,0
75558H97XE,29,F,398957.3333333334,248,0
75558N36UP,34,F,375510.3333333334,395,1
75559E04CM,52,M,715401.0,634,1
75559X65PB,27,M,279075.0,52,1
75562A13YL,64,M,395110.0,340,0
75565H24EP,43,M,190936.0,378,1
75565H84HQ,38,M,400935.0,243,0
75568M30UC,43,F,331165.3333333333,451,1
75569X14BB,47,M,411282.0,414,1
75577P78DR,56,M,177982.0,454,1
75578Y29VM,42,F,483322.6666666667,786,1
75580C40HI,45,F,468264.0,98,0
75582W44JT,64,M,591775.0,493,1
75583B62UJ,63,M,668269.0,846,1
75585E54WX,63,M,179373.0,825,1
75587U44VZ,36,M,262197.0,289,1
75588X71TA,41,M,399219.0,395,1
75593Y48NP,64,M,286210.0,360,0
75595D01OE,61,F,262125.33333333334,77,0
75595U74UF,65,M,263311.0,231,0
75596A26EB,28,M,200329.0,306,1
75596H45ZV,59,F,177520.0,243,0
75596S49MN,48,M,478116.0,462,1
75598H91ER,27,M,166093.0,54,1
75601A63JH,55,F,403378.6666666667,320,0
75602G63UV,26,F,443010.6666666667,222,0
75603K33JY,47,M,328594.0,452,1
75603N43BW,45,M,172394.0,200,0
75603P84FV,47,M,289301.0,264,0
75605F61AN,36,F,316352.0,324,1
75606H97ML,37,M,522338.6666666667,104,1
75607W01VM,49,M,125243.0,482,1
75609I92FK,54,F,328933.3333333333,212,1
75610U99VR,43,M,235024.0,185,1
75613A83KA,36,M,219870.0,43,0
75613N17RC,47,M,118271.0,100,0
75619J92UN,50,M,174100.0,242,0
75620J72KN,37,F,369157.3333333333,332,1
75624O01ES,62,M,182561.0,221,0
75624Z32OZ,42,M,281951.0,475,0
75626U91GW,65,M,627809.0,775,1
75627C68AJ,35,F,319211.6666666666,496,0
75628N45PI,43,M,376016.0,380,0
75629Q76BD,25,F,251645.33333333334,109,0
75632U30NI,52,F,527973.3333333334,384,1
75638J45NV,29,F,195034.66666666666,389,1
75644S58OY,46,F,329672.0,967,0
75648T03JE,31,F,312725.3333333333,299,1
75649A39IE,48,M,433121.0,101,0
75653A45UY,27,F,346168.0,373,1
75656O13MV,50,F,364888.0,196,0
75656R54NO,53,F,410448.0,213,0
75657P32PE,52,M,437221.0,292,1
75657W07ZD,33,M,157538.0,424,1
75657Z13GX,28,F,455202.6666666667,404,1
75658I42QE,57,M,431537.0,5,1
75659U86WW,54,F,242669.33333333334,244,1
75660Z53EA,37,F,455853.3333333333,247,1
75661W76UJ,45,M,354996.0,470,1
75662M31EU,55,F,141730.66666666666,285,0
75663V76AV,45,M,105428.0,334,0
75665P26HT,31,F,351392.0,363,1
75668K50JT,51,F,84733.33333333333,263,0
75671A70FE,47,M,542002.6666666666,204,0
75672E46PI,38,M,282181.0,385,1
75674J99XM,59,F,179437.33333333334,946,1
75675W61VL,43,F,603781.3333333334,445,1
75677U41VG,35,F,339240.0,419,0
75679Y20SW,38,M,503229.3333333333,413,1
75681W71HI,40,M,217158.0,224,0
75683N39IV,49,F,431656.0,321,1
75684S83CA,40,M,224003.0,252,1
75685Y50NH,61,F,477624.0,761,1
75686H60GS,26,M,143290.0,622,0
75686P41DI,38,M,450348.0,159,1
75687E08WC,54,M,661914.0,153,1
75694F66EY,63,F,444717.3333333333,129,1
75696A32JD,39,F,538981.3333333334,187,0
75700H13BU,63,F,498954.6666666667,439,1
75701X11GY,48,M,447383.0,264,1
75709R92JO,43,M,652792.0,266,1
75718I38DP,47,F,272400.0,599,1
75725V16VW,37,M,365029.0,356,0
75725Z21ZT,59,F,321885.3333333333,307,0
75727Y54MZ,35,F,294410.6666666667,304,0
75730P08EZ,53,M,87798.0,828,1
75731Y75EJ,62,M,225154.0,459,1
75733N95JF,27,F,424478.0,265,1
75735F19SS,52,M,616838.0,741,1
75735U64UN,50,F,313981.3333333333,315,1
75743Y53VF,34,M,218918.0,172,0
75747E82AM,62,F,189101.33333333334,924,1
75748C83PF,39,F,361456.0,244,0
75754H87ML,55,M,654837.0,397,1
75757B79OC,39,M,455724.0,257,1
75761X78QY,48,F,318512.0,446,0
75762Y98QB,50,F,478200.0,466,1
75763Q77TV,29,F,299540.3333333333,281,0
75765P43UR,62,F,282242.6666666667,276,0
75769F23IM,39,F,607418.6666666666,214,1
75772Y94VT,56,M,608067.0,255,1
75774G41IT,48,M,442385.0,488,1
75777I76VH,53,M,645747.0,770,1
75777W70UP,34,M,210922.0,284,1
75780D88HB,65,M,709005.0,82,0
75781W63NN,58,F,102320.0,462,0
75785R20XY,56,F,442365.3333333333,710,1
75787M52ON,44,M,470244.0,309,0
75788V02FU,56,F,373986.6666666667,453,1
75788X83PI,39,F,282874.6666666667,655,1
75790R99AQ,56,F,518400.0,366,1
75791F08MD,34,F,357332.0,493,1
75792F66TF,46,F,458786.6666666667,473,0
75792O94BM,34,M,296761.0,213,0
75797N13UD,31,M,240757.0,256,1
75798N98GF,56,F,145218.66666666666,491,1
75799Q49FD,50,M,160334.0,174,0
75799S71WS,46,F,684282.6666666666,281,0
75800A14HI,29,M,164326.0,303,1
75804Z65HX,63,M,247849.0,298,1
75805J77ND,58,M,386177.0,358,0
75807T67YX,55,F,395525.3333333333,387,0
75808B55TE,64,M,439926.0,307,1
75809T14JP,46,M,135312.0,295,0
75811C62GL,41,M,695637.3333333334,216,0
75823Y25ON,38,M,670653.3333333334,245,0
75825B19NO,37,M,203585.0,405,1
75825O66WY,46,F,675405.3333333334,283,1
75825V58OH,62,M,241641.0,354,1
75826G82UN,47,F,362210.6666666667,342,0
75828C36PE,57,M,171371.0,219,0
75832W49KT,29,M,293863.0,751,1
75833Z50LZ,61,F,99290.66666666667,250,0
75838R26EM,40,F,339813.3333333333,371,1
75840K03CE,59,M,307043.0,270,1
75841C32NV,57,F,156181.33333333334,238,1
75842Z44GE,57,M,88117.0,235,1
75848A45KY,31,M,102128.0,393,0
75848C34MO,25,F,476858.6666666667,222,1
75849Q89EU,55,M,794985.0,366,1
75853D62UR,35,M,115296.0,349,0
75853T64EL,28,F,448242.6666666667,343,0
75863H41NS,42,M,160219.0,428,0
75864A19NZ,52,F,422445.3333333333,340,1
75865P60LK,26,F,355253.3333333334,265,0
75871H42YK,29,F,388646.6666666666,20,1
75871T16GV,64,M,427829.0,245,1
75872K54HH,49,F,336456.0,209,0
75875M77PZ,52,M,163176.0,341,0
75880P47AV,38,M,141365.0,448,1
75880Q44DD,47,M,703306.6666666666,97,0
75881R81QZ,44,M,374387.0,414,1
75892B80GD,36,M,446438.0,237,1
75893T56CC,65,M,434777.0,285,1
75895Z04TT,43,M,299717.0,351,0
75898J03FG,33,M,288525.0,406,1
75902D11ZU,41,F,371730.6666666667,156,1
75903Z51TL,62,F,486408.0,420,1
75903Z54GJ,41,F,365386.6666666667,319,1
75906G09XE,42,M,475753.0,358,1
75908G94XI,36,M,648936.0,385,1
75911E85IU,35,M,271297.0,500,1
75921G28BB,64,F,506808.0,42,1
75921U23AW,55,M,392740.0,149,0
75937E83QV,43,M,398044.0,381,1
75940U11OZ,61,F,234354.66666666666,325,1
75946W64HA,54,M,511950.0,650,1
75947J11VG,58,M,391734.0,607,1
75954J91MD,30,M,242911.0,409,1
75954K02IW,46,M,400182.0,304,0
75955T50QW,40,M,323387.0,435,1
75958U34NF,48,F,337941.3333333333,267,1
75959Z35MG,50,F,769592.0,456,1
75960R73KX,58,F,293266.6666666667,256,0
75970I98EF,37,F,466856.0,412,1
75971S24UB,53,M,628882.0,424,1
75972C49IX,55,M,104602.0,457,0
75973C72HA,65,F,375136.0,400,0
75973W47FM,48,F,526008.0,862,1
75977L91ZB,60,F,270544.0,415,1
75977Y51QC,57,F,445269.3333333333,308,0
75980F77YT,35,F,466202.6666666667,459,1
75983O94WC,54,M,91011.0,341,0
75983Q52CB,61,F,232824.0,596,1
75986I04LZ,43,M,207842.0,173,0
75991B46DU,46,M,310799.0,233,1
75995B58TU,42,M,344640.0,435,1
76004M76YM,43,M,431190.0,368,1
76004V79AN,64,M,363342.0,411,1
76008B81FE,41,F,309570.6666666667,27,0
76008S20VO,52,M,362030.0,203,1
76009I95IO,56,M,755722.0,282,0
76009Y61HF,37,M,595101.3333333334,668,1
76014V72JL,31,F,166437.33333333334,401,1
76016N89OD,50,F,675333.3333333334,1018,1
76018T60UE,61,F,178072.0,179,1
76020M50CP,42,F,272530.6666666667,367,1
76024W74OQ,65,F,245808.0,518,1
76026V48CS,40,M,458352.0,495,0
76032I30XX,48,F,743997.3333333334,441,1
76034S35FQ,44,F,592525.3333333334,466,1
76036Y14EL,26,F,466650.6666666667,138,1
76037I45MR,53,F,86624.0,383,0
76043T08MN,27,F,261925.33333333334,324,0
76051U88ZW,44,M,545312.0,284,0
76053P25CH,51,F,323226.6666666667,235,0
76055P57SD,51,M,183524.0,814,1
76057B30HM,39,M,383190.0,357,1
76057H10ZG,48,M,477512.0,459,0
76057O29UN,58,M,149588.0,354,0
76060T00GM,30,M,293524.0,299,0
76061H17PA,65,F,197874.66666666666,326,1
76066X49II,60,M,328663.0,808,1
76071F83RX,44,F,440477.3333333333,39,0
76084E99LG,48,M,383155.0,154,0
76084H21GQ,63,F,521789.3333333333,609,1
76084V21LW,50,M,599448.0,659,1
76087G20GM,40,M,437776.0,381,1
76089X75JV,45,M,494805.0,320,0
76089Y94VQ,58,M,493403.0,707,1
76096Z62PV,60,F,220514.66666666666,335,0
76097E67AE,31,M,121206.0,890,0
76099U95KS,33,M,286109.0,332,0
76101V85WS,53,M,487991.0,109,0
76102A10ID,53,F,278752.0,948,1
76103E70LJ,40,M,681021.3333333334,244,1
76108I71XP,50,M,735730.6666666666,734,1
76108Y93WY,30,M,199980.0,179,0
76111O62OK,54,M,145330.0,423,0
76117T90KN,39,M,187253.0,487,1
76120B43QC,38,M,544141.3333333334,8,0
76120J59PH,41,F,620050.6666666666,965,1
76121W42AZ,36,M,296850.0,472,1
76123F25UU,56,M,518404.0,285,0
76123K09VK,31,F,337139.0,340,1
76126B00OK,39,M,650178.6666666666,391,1
76126C85VL,53,F,241040.0,786,0
76128Y11MP,58,F,351346.6666666667,458,1
76129A89JH,29,F,341745.3333333334,186,1
76129J34NB,25,M,285620.0,353,1
76131C63WL,39,M,696698.6666666666,311,0
76141J79DE,28,F,333222.3333333334,480,0
76143U63CN,48,M,145987.0,304,0
76146O87RJ,28,F,139560.0,158,0
76150E33UO,35,F,447789.3333333334,458,1
76152R49ZW,43,M,353018.0,277,0
76154A01YY,57,M,278651.0,168,0
76155N62SN,44,F,395034.6666666667,361,1
76156Z05XZ,63,F,446269.3333333333,256,1
76158A91YD,50,M,352290.0,277,1
76159I37KK,40,F,439789.3333333333,992,1
76159O89LK,52,F,109242.66666666667,568,1
76160D80VS,26,F,334608.0,300,1
76162G22VP,39,M,452564.0,398,1
76163J93AG,50,F,522653.3333333333,324,0
76165W42FD,62,M,278013.0,451,1
76166N56XU,64,M,527720.0,115,0
76166N91ZJ,37,F,587352.0,271,1
76171V73IH,60,M,151283.0,987,1
76177B82PO,44,M,340467.0,410,1
76177E48VG,50,F,469098.6666666667,338,1
76177Q35VI,35,F,419450.6666666667,422,1
76178G24JE,36,M,383204.0,216,1
76178G58WR,48,M,608237.3333333334,412,0
76179M47XP,34,M,224593.0,106,0
76183Y76WG,32,M,137126.0,211,0
76183Y88XW,28,F,382706.6666666666,234,0
76184K97FS,36,M,540136.0,450,1
76185V97GM,39,M,509253.3333333333,770,1
76186A63TE,61,F,468725.3333333333,611,1
76187L82JO,37,M,184637.0,475,1
76187Y64TQ,40,M,345563.0,75,1
76189F63AD,48,M,600394.6666666666,208,1
76190Q82EF,61,F,193906.66666666666,500,1
76193H80FH,29,F,342318.3333333334,304,1
76194H21KY,55,M,346900.0,392,1
76196X75KI,38,M,742114.6666666666,463,1
76197J20WO,60,F,240304.0,695,1
76197J45DT,40,F,367120.0,219,0
76197P76HU,52,M,682612.0,436,1
76202K10DR,41,M,277151.0,219,1
76203C44CV,30,M,238266.0,320,1
76204I95LU,42,M,259134.0,336,1
76205M11JP,48,M,134696.0,68,0
76209F53GU,51,M,591552.0,36,0
76211L38PT,59,M,185277.0,454,0
76215L37JF,44,M,456992.0,334,0
76215M58RB,28,M,252987.0,219,1
76217O77MY,26,F,429453.3333333333,94,0
76217R77MY,42,M,517797.3333333333,99,0
76220Y75CN,52,M,518105.0,672,1
76222E82BC,43,F,771997.3333333334,442,1
76223N91DU,31,F,300935.6666666667,266,0
76224E23IX,36,F,653693.3333333334,263,1
76224S89HM,54,F,277869.3333333333,410,1
76228B50HN,38,M,298830.0,384,1
76232Y46HU,44,F,272949.3333333333,541,1
76233R33QH,60,F,401538.6666666667,11,1
76234X08YK,61,F,270560.0,224,0
76236U78AR,59,F,167173.33333333334,993,1
76239F54TJ,49,M,483021.0,329,0
76242G59NY,63,F,508040.0,130,0
76245S74US,33,M,123314.0,753,0
76246Z29HH,57,F,419496.0,893,1
76250S59WN,41,M,202304.0,373,1
76258C67WQ,34,M,153772.0,273,0
76261C03VC,37,F,426354.6666666667,280,0
76261G71JU,55,M,544442.0,229,1
76261W59QT,27,F,328017.0,261,0
76264C54VW,26,F,392152.0,225,1
76271R05PN,58,M,212234.0,289,0
76274Y98UJ,38,M,368797.0,224,1
76275F07ZD,41,M,443709.0,475,0
76276T39FZ,54,M,628879.0,402,1
76282C46TP,38,M,644936.0,111,1
76283K83RM,56,F,531037.3333333334,476,1
76283S28IN,63,M,496568.0,417,0
76284V82YD,60,F,395458.6666666667,426,0
76285R08BI,57,F,371733.3333333333,415,1
76289E48MZ,25,F,158552.0,433,0
76289K60UC,62,F,315178.6666666667,117,0
76293T46NW,64,F,408749.3333333333,337,1
76294C87YO,50,F,548824.0,891,1
76295V18AT,63,M,99542.0,963,1
76296F87GY,30,F,416997.3333333333,373,0
76300I27FC,38,M,447812.0,226,1
76303O22HJ,41,F,287445.3333333333,265,0
76309D58XX,52,F,266389.3333333333,108,0
76311Z95SA,33,M,183562.0,56,1
76314I18GS,32,F,226392.0,167,0
76314J61DE,27,M,115785.0,137,0
76315O87OO,31,M,194176.0,415,1
76318B61WP,62,M,473009.0,226,0
76322F20ME,41,M,361086.0,334,0
76331J95BU,29,M,157916.0,373,1
76332W50YD,29,F,374382.0,281,1
76339V84FQ,39,M,233542.0,425,1
76340Q80BL,60,F,262760.0,351,0
76340T35RE,37,M,187784.0,342,0
76344F54OJ,50,M,358059.0,456,0
76345O71CO,29,M,202440.0,399,1
76350F79HS,44,M,712538.6666666666,295,1
76351N90OR,56,F,501496.0,377,1
76353G29ZQ,57,M,351399.0,380,1
76357T67YZ,60,M,747237.0,248,1
76358A79ZG,39,M,183680.0,262,0
76361U00MO,47,M,763557.3333333334,324,0
76366Y58AU,25,F,310776.6666666667,24,1
76370U37QX,58,F,334930.6666666667,584,1
76371L99CL,29,F,372563.3333333334,344,0
76379B31RA,49,M,552834.6666666666,455,1
76379F74PU,57,M,230147.0,375,1
76379H55TM,55,F,244626.66666666666,201,1
76380F77MW,54,F,268224.0,266,0
76383T44QW,42,M,300197.0,206,1
76393W47RH,52,M,736828.0,416,1
76395A14CY,42,M,273225.0,457,1
76396A84JN,52,F,292312.0,203,0
76398U68JB,37,F,331309.3333333333,408,1
76400L45QU,34,F,151650.66666666666,386,1
76416A74BU,62,M,665372.0,59,1
76417T53DV,36,M,401280.0,487,1
76419F91UK,41,M,344741.0,471,1
76420O89PW,64,F,122034.66666666667,385,0
76424Q55SS,52,M,660447.0,241,0
76425W12EC,51,F,151496.0,191,1
76429K33AJ,50,M,799293.3333333334,279,1
76429M66MG,39,M,138671.0,364,0
76431G47NO,43,F,476032.0,252,0
76431L63HG,47,M,531656.0,269,0
76431S39UU,35,F,284056.0,423,1
76432I18DJ,60,M,83315.0,440,0
76441I35LA,26,F,427287.3333333334,461,1
76445P38TG,62,M,703479.0,659,1
76458T13GV,47,M,372690.0,270,1
76459X86WV,32,M,119303.0,327,0
76460G29LF,33,M,101390.0,125,1
76464R74CC,32,F,262688.0,218,1
76466B84RB,30,M,229711.0,779,0
76466X37AM,55,F,97336.0,278,0
76467F12IS,40,F,453405.3333333333,472,1
76468E08DF,37,M,229333.0,460,1
76469N35YD,29,M,172891.0,140,0
76474R90FO,52,F,134034.66666666666,471,0
76475A92IQ,41,F,618090.6666666666,290,0
76476C21XT,37,M,222515.0,305,0
76482I11CN,53,F,262144.0,417,1
76482Q02DK,33,M,105733.0,524,0
76482W81KN,47,M,317384.0,432,1
76482X70FM,33,F,302646.0,16,0
76488H59EL,46,M,784901.3333333334,41,1
76490G56ZN,33,F,277077.3333333333,289,1
76491Q15SK,57,M,437222.0,333,0
76496S85RX,29,M,105895.0,537,1
76499F02KQ,55,F,455912.0,485,1
76499Z32CU,46,M,310983.0,223,0
76501Q94DP,43,M,449845.0,220,1
76505P84DU,57,M,534059.0,343,0
76505S37XH,51,M,471447.0,405,1
76508D13HX,46,M,591242.6666666666,335,1
76508S46TC,26,M,230238.0,355,1
76509S95JH,27,F,376749.3333333333,282,0
76510G38CS,55,F,488749.3333333333,275,0
76511G00VU,57,M,554575.0,469,1
76514O45LZ,43,M,415028.0,224,0
76515K35SW,58,F,252392.0,904,1
76518O32CQ,48,M,795829.3333333334,30,1
76523S18XY,58,M,744462.0,125,0
76527I43KQ,33,M,151260.0,907,1
76529X58DU,48,M,594418.6666666666,254,0
76533I06CP,48,M,293518.0,388,0
76534M93GS,40,M,136942.0,451,1
76537P59DY,61,F,246136.0,771,1
76539Q98VA,48,M,641418.6666666666,809,1
76540R15ZH,56,F,123973.33333333333,431,0
76544C79GP,64,M,132600.0,1018,0
76544V84ZS,44,M,753554.6666666666,248,0
76546L72DE,43,M,243120.0,261,0
76550B35SH,49,M,325703.0,175,1
76551D99ZD,35,F,423442.6666666667,115,0
76553P96UL,39,M,171711.0,238,0
76555N25XU,30,F,308693.3333333333,290,1
76555V54FT,36,M,384030.0,208,0
76557W77IV,54,F,180024.0,401,1
76558L61CM,39,M,109112.0,263,0
76559F24ES,26,M,202719.0,302,0
76561Z37GG,55,F,160541.33333333334,714,1
76562E99QA,42,F,524013.3333333333,394,1
76563G37KL,48,M,212283.0,460,1
76564B68DW,59,F,185482.66666666666,56,1
76565J36PU,51,M,219226.0,469,1
76566Y10SF,65,F,102346.66666666667,315,0
76567D66BF,60,M,665177.0,3,0
76568M50AA,58,M,175287.0,242,0
76572F82JS,42,M,399222.0,8,1
76572P46GT,37,F,687912.0,445,1
76575J06RD,34,M,265508.0,675,1
76575V47OJ,65,M,585059.0,16,1
76576A30VV,64,M,372882.0,313,1
